example_id,pair_id,task_type,variant_type,baseline_prompt,compare_prompt,pooling,layer,cosine_similarity,cosine_distance
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9985752105712891,0.0014247894287109375
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9811234474182129,0.01887655258178711
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9599373936653137,0.04006260633468628
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9578195214271545,0.04218047857284546
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9643082022666931,0.035691797733306885
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9718640446662903,0.028135955333709717
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9982146620750427,0.0017853379249572754
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9851656556129456,0.014834344387054443
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9634912610054016,0.03650873899459839
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9660513997077942,0.03394860029220581
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9677493572235107,0.03225064277648926
mechanistic_distractor_028_orig,pair_028,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9694620370864868,0.030537962913513184
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9980800151824951,0.0019199848175048828
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9828748106956482,0.017125189304351807
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9639006853103638,0.03609931468963623
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9433051943778992,0.05669480562210083
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9571657776832581,0.04283422231674194
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.968964159488678,0.03103584051132202
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9985728859901428,0.0014271140098571777
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9811820387840271,0.0188179612159729
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9596520066261292,0.04034799337387085
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9563805460929871,0.04361945390701294
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9633799195289612,0.03662008047103882
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9717530608177185,0.028246939182281494
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9981951713562012,0.0018048286437988281
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9851502180099487,0.01484978199005127
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9634106755256653,0.03658932447433472
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9661967158317566,0.03380328416824341
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9684109091758728,0.0315890908241272
mechanistic_distractor_032_orig,pair_032,mechanistic_distractor,original,direct,adversarial,final_token,6,0.96929931640625,0.03070068359375
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9982885122299194,0.0017114877700805664
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9821603894233704,0.01783961057662964
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9636605978012085,0.036339402198791504
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9423285126686096,0.05767148733139038
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9573916792869568,0.04260832071304321
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9685664772987366,0.03143352270126343
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9986265301704407,0.0013734698295593262
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9804605841636658,0.01953941583633423
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9590618014335632,0.04093819856643677
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9576066136360168,0.042393386363983154
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9643237590789795,0.03567624092102051
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9714561104774475,0.02854388952255249
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9983105659484863,0.0016894340515136719
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9846630096435547,0.015336990356445312
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9625442028045654,0.03745579719543457
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9650285243988037,0.03497147560119629
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9668980836868286,0.03310191631317139
mechanistic_distractor_036_orig,pair_036,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9686331748962402,0.031366825103759766
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9981469511985779,0.0018530488014221191
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9827648997306824,0.017235100269317627
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9646545052528381,0.035345494747161865
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9445284605026245,0.05547153949737549
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9590691924095154,0.04093080759048462
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9708961248397827,0.029103875160217285
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9986825585365295,0.001317441463470459
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9805748462677002,0.019425153732299805
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.960296094417572,0.03970390558242798
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.957779586315155,0.04222041368484497
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9649716019630432,0.03502839803695679
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9724525809288025,0.02754741907119751
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9982816576957703,0.0017183423042297363
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9853878021240234,0.014612197875976562
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9643338322639465,0.03566616773605347
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9659152030944824,0.03408479690551758
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9678041934967041,0.0321958065032959
mechanistic_distractor_040_orig,pair_040,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9698322415351868,0.030167758464813232
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9982292056083679,0.00177079439163208
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9823511242866516,0.01764887571334839
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9631811380386353,0.036818861961364746
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9426385164260864,0.057361483573913574
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9568073749542236,0.04319262504577637
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9687703251838684,0.031229674816131592
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9986456036567688,0.0013543963432312012
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9809769988059998,0.019023001194000244
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9596003293991089,0.04039967060089111
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9564238786697388,0.04357612133026123
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.9636157751083374,0.0363842248916626
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9721558094024658,0.02784419059753418
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9981644749641418,0.0018355250358581543
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9848735928535461,0.015126407146453857
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9626933932304382,0.03730660676956177
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9652873873710632,0.03471261262893677
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9676213264465332,0.0323786735534668
mechanistic_distractor_044_orig,pair_044,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9691402316093445,0.030859768390655518
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,mechanistic,final_token,0,1.0,0.0
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,mechanistic,final_token,1,0.9982759356498718,0.0017240643501281738
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,mechanistic,final_token,2,0.9814518094062805,0.018548190593719482
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,mechanistic,final_token,3,0.9630663990974426,0.03693360090255737
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,mechanistic,final_token,4,0.9438520073890686,0.056147992610931396
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,mechanistic,final_token,5,0.9578079581260681,0.042192041873931885
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,mechanistic,final_token,6,0.9685399532318115,0.03146004676818848
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,confounding_aware,final_token,0,1.0,0.0
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,confounding_aware,final_token,1,0.9986481666564941,0.0013518333435058594
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,confounding_aware,final_token,2,0.9799688458442688,0.0200311541557312
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,confounding_aware,final_token,3,0.9596684575080872,0.04033154249191284
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,confounding_aware,final_token,4,0.9554576873779297,0.04454231262207031
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,confounding_aware,final_token,5,0.962649405002594,0.037350594997406006
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,confounding_aware,final_token,6,0.9711282253265381,0.028871774673461914
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,adversarial,final_token,0,1.0,0.0
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,adversarial,final_token,1,0.9980530142784119,0.0019469857215881348
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,adversarial,final_token,2,0.9843636155128479,0.0156363844871521
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,adversarial,final_token,3,0.9623948335647583,0.0376051664352417
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,adversarial,final_token,4,0.9654853940010071,0.03451460599899292
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,adversarial,final_token,5,0.9679991006851196,0.03200089931488037
mechanistic_distractor_048_orig,pair_048,mechanistic_distractor,original,direct,adversarial,final_token,6,0.9698852896690369,0.030114710330963135
selection_bias_003_orig,pair_003,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_003_orig,pair_003,selection_bias,original,direct,mechanistic,final_token,1,0.9976907968521118,0.0023092031478881836
selection_bias_003_orig,pair_003,selection_bias,original,direct,mechanistic,final_token,2,0.9799998998641968,0.020000100135803223
selection_bias_003_orig,pair_003,selection_bias,original,direct,mechanistic,final_token,3,0.9624691009521484,0.03753089904785156
selection_bias_003_orig,pair_003,selection_bias,original,direct,mechanistic,final_token,4,0.9370284080505371,0.06297159194946289
selection_bias_003_orig,pair_003,selection_bias,original,direct,mechanistic,final_token,5,0.9532045722007751,0.046795427799224854
selection_bias_003_orig,pair_003,selection_bias,original,direct,mechanistic,final_token,6,0.9675056338310242,0.03249436616897583
selection_bias_003_orig,pair_003,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_003_orig,pair_003,selection_bias,original,direct,confounding_aware,final_token,1,0.9984960556030273,0.0015039443969726562
selection_bias_003_orig,pair_003,selection_bias,original,direct,confounding_aware,final_token,2,0.9799333810806274,0.02006661891937256
selection_bias_003_orig,pair_003,selection_bias,original,direct,confounding_aware,final_token,3,0.9605323672294617,0.03946763277053833
selection_bias_003_orig,pair_003,selection_bias,original,direct,confounding_aware,final_token,4,0.9573434591293335,0.042656540870666504
selection_bias_003_orig,pair_003,selection_bias,original,direct,confounding_aware,final_token,5,0.9644338488578796,0.03556615114212036
selection_bias_003_orig,pair_003,selection_bias,original,direct,confounding_aware,final_token,6,0.971571147441864,0.028428852558135986
selection_bias_003_orig,pair_003,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_003_orig,pair_003,selection_bias,original,direct,adversarial,final_token,1,0.9979950785636902,0.0020049214363098145
selection_bias_003_orig,pair_003,selection_bias,original,direct,adversarial,final_token,2,0.984711229801178,0.015288770198822021
selection_bias_003_orig,pair_003,selection_bias,original,direct,adversarial,final_token,3,0.9640132784843445,0.03598672151565552
selection_bias_003_orig,pair_003,selection_bias,original,direct,adversarial,final_token,4,0.9672215580940247,0.03277844190597534
selection_bias_003_orig,pair_003,selection_bias,original,direct,adversarial,final_token,5,0.9678266644477844,0.032173335552215576
selection_bias_003_orig,pair_003,selection_bias,original,direct,adversarial,final_token,6,0.9670013785362244,0.032998621463775635
selection_bias_007_orig,pair_007,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_007_orig,pair_007,selection_bias,original,direct,mechanistic,final_token,1,0.9978309273719788,0.0021690726280212402
selection_bias_007_orig,pair_007,selection_bias,original,direct,mechanistic,final_token,2,0.979817807674408,0.02018219232559204
selection_bias_007_orig,pair_007,selection_bias,original,direct,mechanistic,final_token,3,0.9617694616317749,0.0382305383682251
selection_bias_007_orig,pair_007,selection_bias,original,direct,mechanistic,final_token,4,0.9380197525024414,0.061980247497558594
selection_bias_007_orig,pair_007,selection_bias,original,direct,mechanistic,final_token,5,0.9542797803878784,0.04572021961212158
selection_bias_007_orig,pair_007,selection_bias,original,direct,mechanistic,final_token,6,0.9685645699501038,0.03143543004989624
selection_bias_007_orig,pair_007,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_007_orig,pair_007,selection_bias,original,direct,confounding_aware,final_token,1,0.9986387491226196,0.001361250877380371
selection_bias_007_orig,pair_007,selection_bias,original,direct,confounding_aware,final_token,2,0.9792144894599915,0.020785510540008545
selection_bias_007_orig,pair_007,selection_bias,original,direct,confounding_aware,final_token,3,0.9599198698997498,0.040080130100250244
selection_bias_007_orig,pair_007,selection_bias,original,direct,confounding_aware,final_token,4,0.9570693969726562,0.04293060302734375
selection_bias_007_orig,pair_007,selection_bias,original,direct,confounding_aware,final_token,5,0.9642898440361023,0.035710155963897705
selection_bias_007_orig,pair_007,selection_bias,original,direct,confounding_aware,final_token,6,0.9716861844062805,0.028313815593719482
selection_bias_007_orig,pair_007,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_007_orig,pair_007,selection_bias,original,direct,adversarial,final_token,1,0.9979087710380554,0.00209122896194458
selection_bias_007_orig,pair_007,selection_bias,original,direct,adversarial,final_token,2,0.983622133731842,0.01637786626815796
selection_bias_007_orig,pair_007,selection_bias,original,direct,adversarial,final_token,3,0.9634090662002563,0.03659093379974365
selection_bias_007_orig,pair_007,selection_bias,original,direct,adversarial,final_token,4,0.9661827683448792,0.03381723165512085
selection_bias_007_orig,pair_007,selection_bias,original,direct,adversarial,final_token,5,0.9671822190284729,0.0328177809715271
selection_bias_007_orig,pair_007,selection_bias,original,direct,adversarial,final_token,6,0.9659237265586853,0.0340762734413147
selection_bias_011_orig,pair_011,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_011_orig,pair_011,selection_bias,original,direct,mechanistic,final_token,1,0.9976517558097839,0.0023482441902160645
selection_bias_011_orig,pair_011,selection_bias,original,direct,mechanistic,final_token,2,0.9802413582801819,0.019758641719818115
selection_bias_011_orig,pair_011,selection_bias,original,direct,mechanistic,final_token,3,0.9625889658927917,0.03741103410720825
selection_bias_011_orig,pair_011,selection_bias,original,direct,mechanistic,final_token,4,0.9369686245918274,0.06303137540817261
selection_bias_011_orig,pair_011,selection_bias,original,direct,mechanistic,final_token,5,0.953274667263031,0.046725332736968994
selection_bias_011_orig,pair_011,selection_bias,original,direct,mechanistic,final_token,6,0.9675201773643494,0.032479822635650635
selection_bias_011_orig,pair_011,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_011_orig,pair_011,selection_bias,original,direct,confounding_aware,final_token,1,0.9984898567199707,0.0015101432800292969
selection_bias_011_orig,pair_011,selection_bias,original,direct,confounding_aware,final_token,2,0.9800602197647095,0.019939780235290527
selection_bias_011_orig,pair_011,selection_bias,original,direct,confounding_aware,final_token,3,0.9605518579483032,0.03944814205169678
selection_bias_011_orig,pair_011,selection_bias,original,direct,confounding_aware,final_token,4,0.9572440385818481,0.042755961418151855
selection_bias_011_orig,pair_011,selection_bias,original,direct,confounding_aware,final_token,5,0.9643508195877075,0.03564918041229248
selection_bias_011_orig,pair_011,selection_bias,original,direct,confounding_aware,final_token,6,0.9713810086250305,0.028618991374969482
selection_bias_011_orig,pair_011,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_011_orig,pair_011,selection_bias,original,direct,adversarial,final_token,1,0.9979714751243591,0.002028524875640869
selection_bias_011_orig,pair_011,selection_bias,original,direct,adversarial,final_token,2,0.9849284887313843,0.015071511268615723
selection_bias_011_orig,pair_011,selection_bias,original,direct,adversarial,final_token,3,0.9641789793968201,0.03582102060317993
selection_bias_011_orig,pair_011,selection_bias,original,direct,adversarial,final_token,4,0.9674285650253296,0.03257143497467041
selection_bias_011_orig,pair_011,selection_bias,original,direct,adversarial,final_token,5,0.967559814453125,0.032440185546875
selection_bias_011_orig,pair_011,selection_bias,original,direct,adversarial,final_token,6,0.9667297005653381,0.033270299434661865
selection_bias_015_orig,pair_015,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_015_orig,pair_015,selection_bias,original,direct,mechanistic,final_token,1,0.997651219367981,0.002348780632019043
selection_bias_015_orig,pair_015,selection_bias,original,direct,mechanistic,final_token,2,0.9800286293029785,0.019971370697021484
selection_bias_015_orig,pair_015,selection_bias,original,direct,mechanistic,final_token,3,0.9623042345046997,0.03769576549530029
selection_bias_015_orig,pair_015,selection_bias,original,direct,mechanistic,final_token,4,0.9366338849067688,0.0633661150932312
selection_bias_015_orig,pair_015,selection_bias,original,direct,mechanistic,final_token,5,0.9529940485954285,0.04700595140457153
selection_bias_015_orig,pair_015,selection_bias,original,direct,mechanistic,final_token,6,0.967324435710907,0.03267556428909302
selection_bias_015_orig,pair_015,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_015_orig,pair_015,selection_bias,original,direct,confounding_aware,final_token,1,0.9984893798828125,0.0015106201171875
selection_bias_015_orig,pair_015,selection_bias,original,direct,confounding_aware,final_token,2,0.979828953742981,0.020171046257019043
selection_bias_015_orig,pair_015,selection_bias,original,direct,confounding_aware,final_token,3,0.9602689146995544,0.03973108530044556
selection_bias_015_orig,pair_015,selection_bias,original,direct,confounding_aware,final_token,4,0.9571363925933838,0.04286360740661621
selection_bias_015_orig,pair_015,selection_bias,original,direct,confounding_aware,final_token,5,0.9642609357833862,0.03573906421661377
selection_bias_015_orig,pair_015,selection_bias,original,direct,confounding_aware,final_token,6,0.9713181257247925,0.02868187427520752
selection_bias_015_orig,pair_015,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_015_orig,pair_015,selection_bias,original,direct,adversarial,final_token,1,0.9979777336120605,0.002022266387939453
selection_bias_015_orig,pair_015,selection_bias,original,direct,adversarial,final_token,2,0.9847410917282104,0.01525890827178955
selection_bias_015_orig,pair_015,selection_bias,original,direct,adversarial,final_token,3,0.9639396071434021,0.0360603928565979
selection_bias_015_orig,pair_015,selection_bias,original,direct,adversarial,final_token,4,0.9674198627471924,0.03258013725280762
selection_bias_015_orig,pair_015,selection_bias,original,direct,adversarial,final_token,5,0.9675483107566833,0.03245168924331665
selection_bias_015_orig,pair_015,selection_bias,original,direct,adversarial,final_token,6,0.9666926860809326,0.03330731391906738
selection_bias_019_orig,pair_019,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_019_orig,pair_019,selection_bias,original,direct,mechanistic,final_token,1,0.9977089166641235,0.002291083335876465
selection_bias_019_orig,pair_019,selection_bias,original,direct,mechanistic,final_token,2,0.9800360798835754,0.01996392011642456
selection_bias_019_orig,pair_019,selection_bias,original,direct,mechanistic,final_token,3,0.9624202251434326,0.03757977485656738
selection_bias_019_orig,pair_019,selection_bias,original,direct,mechanistic,final_token,4,0.9382374882698059,0.06176251173019409
selection_bias_019_orig,pair_019,selection_bias,original,direct,mechanistic,final_token,5,0.9542257189750671,0.04577428102493286
selection_bias_019_orig,pair_019,selection_bias,original,direct,mechanistic,final_token,6,0.9679158926010132,0.032084107398986816
selection_bias_019_orig,pair_019,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_019_orig,pair_019,selection_bias,original,direct,confounding_aware,final_token,1,0.9985002875328064,0.0014997124671936035
selection_bias_019_orig,pair_019,selection_bias,original,direct,confounding_aware,final_token,2,0.9800112247467041,0.0199887752532959
selection_bias_019_orig,pair_019,selection_bias,original,direct,confounding_aware,final_token,3,0.9605282545089722,0.03947174549102783
selection_bias_019_orig,pair_019,selection_bias,original,direct,confounding_aware,final_token,4,0.9579845070838928,0.04201549291610718
selection_bias_019_orig,pair_019,selection_bias,original,direct,confounding_aware,final_token,5,0.9648242592811584,0.03517574071884155
selection_bias_019_orig,pair_019,selection_bias,original,direct,confounding_aware,final_token,6,0.9718137979507446,0.02818620204925537
selection_bias_019_orig,pair_019,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_019_orig,pair_019,selection_bias,original,direct,adversarial,final_token,1,0.9979854822158813,0.0020145177841186523
selection_bias_019_orig,pair_019,selection_bias,original,direct,adversarial,final_token,2,0.9847680926322937,0.015231907367706299
selection_bias_019_orig,pair_019,selection_bias,original,direct,adversarial,final_token,3,0.9639712572097778,0.03602874279022217
selection_bias_019_orig,pair_019,selection_bias,original,direct,adversarial,final_token,4,0.9675320386886597,0.03246796131134033
selection_bias_019_orig,pair_019,selection_bias,original,direct,adversarial,final_token,5,0.9679946899414062,0.03200531005859375
selection_bias_019_orig,pair_019,selection_bias,original,direct,adversarial,final_token,6,0.9673571586608887,0.03264284133911133
selection_bias_023_orig,pair_023,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_023_orig,pair_023,selection_bias,original,direct,mechanistic,final_token,1,0.99769127368927,0.0023087263107299805
selection_bias_023_orig,pair_023,selection_bias,original,direct,mechanistic,final_token,2,0.9801963567733765,0.019803643226623535
selection_bias_023_orig,pair_023,selection_bias,original,direct,mechanistic,final_token,3,0.9627311825752258,0.03726881742477417
selection_bias_023_orig,pair_023,selection_bias,original,direct,mechanistic,final_token,4,0.9372504949569702,0.06274950504302979
selection_bias_023_orig,pair_023,selection_bias,original,direct,mechanistic,final_token,5,0.9533864259719849,0.04661357402801514
selection_bias_023_orig,pair_023,selection_bias,original,direct,mechanistic,final_token,6,0.967645525932312,0.03235447406768799
selection_bias_023_orig,pair_023,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_023_orig,pair_023,selection_bias,original,direct,confounding_aware,final_token,1,0.9984966516494751,0.0015033483505249023
selection_bias_023_orig,pair_023,selection_bias,original,direct,confounding_aware,final_token,2,0.9801474213600159,0.01985257863998413
